# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
30 -25 10 -0.0312747 -6.11955 0.0574192 -0.0546885 2.12411 -0.0275302 4.35167e-05 0.000225233 0.0121401 0.00212188 -0.000286603 -0.0182442 -0.0565327 -0.000336993 -0.00211609
30 -24.5 10 -0.0475011 -6.10871 0.0631855 -0.0706775 2.12994 -0.027803 7.08954e-05 0.000243605 0.0121715 0.00212415 -0.00029747 -0.0182308 -0.0566032 -0.000382464 -0.00204089
30 -24 10 -0.0709576 -6.11415 0.0670165 -0.0913612 2.12724 -0.0312805 0.000106161 0.000265418 0.0122369 0.00213014 -0.000305205 -0.0182393 -0.0568225 -0.000428788 -0.00193659
30 -23.5 10 -0.0453232 -6.13106 0.0757777 -0.077003 2.09975 -0.0352223 7.9432e-05 0.00029774 0.0122367 0.00214709 -0.000310141 -0.0182059 -0.0566426 -0.000458456 -0.00200548
30 -23 10 -0.0518392 -6.11125 0.0712842 -0.0909761 2.0977 -0.0486871 7.57797e-05 0.000289276 0.0122468 0.00213904 -0.000314677 -0.018177 -0.0565046 -0.000558776 -0.00200516
30 -22.5 10 -0.0543953 -6.13704 0.0778569 -0.098224 2.07022 -0.0532453 8.85748e-05 0.000323426 0.0123054 0.00216116 -0.000327292 -0.0181163 -0.0565332 -0.000609138 -0.00195797
30 -22 10 -0.062055 -6.13124 0.0841001 -0.111314 2.08378 -0.0595318 0.000119797 0.000365979 0.0122169 0.00215973 -0.00033448 -0.0181311 -0.0563682 -0.000689318 -0.00187569
30 -21.5 10 -0.0608716 -6.1329 0.097565 -0.119943 2.0888 -0.0646142 0.000114177 0.000397382 0.0122039 0.00219364 -0.000332803 -0.0181605 -0.0564196 -0.00078298 -0.00193305
30 -21 10 -0.0647185 -6.13204 0.101905 -0.129153 2.07118 -0.0767032 0.000112665 0.000404604 0.012208 0.00223415 -0.000344247 -0.0181229 -0.0562315 -0.000855215 -0.00195909
30 -20.5 10 -0.0475743 -6.13711 0.10786 -0.13105 2.06857 -0.0928587 0.000120749 0.000427173 0.0120356 0.00223876 -0.000356099 -0.0181106 -0.0557028 -0.000997842 -0.00193182
30 -20 10 -0.0500704 -6.14268 0.118595 -0.145661 2.04814 -0.107929 0.000118839 0.000449247 0.012158 0.00229092 -0.000365906 -0.0180959 -0.0559193 -0.00113014 -0.00196566
30 -19.5 10 -0.0416297 -6.14668 0.133323 -0.153141 2.04584 -0.121738 0.000103367 0.000483757 0.0121378 0.00233943 -0.000371707 -0.0180978 -0.055871 -0.00126862 -0.00205698
30 -19 10 -0.0350539 -6.15418 0.151971 -0.163508 2.0277 -0.134823 8.71151e-05 0.000524179 0.0121772 0.00237431 -0.000379272 -0.0180717 -0.0558577 -0.00141744 -0.00211731
30 -18.5 10 -0.0458108 -6.1661 0.177549 -0.188535 2.01095 -0.147079 0.000109586 0.000573883 0.0121817 0.00241143 -0.000384475 -0.0180634 -0.0557985 -0.00159138 -0.00206368
30 -18 10 -0.0453348 -6.1794 0.195108 -0.208853 2.00226 -0.170579 0.000114095 0.0006006 0.0122235 0.00249105 -0.000390936 -0.0180905 -0.0559698 -0.00181338 -0.00211414
30 -17.5 10 -0.0202022 -6.19002 0.214691 -0.21305 1.99044 -0.196387 7.05726e-05 0.000621906 0.0122259 0.00257353 -0.00038639 -0.0181057 -0.0559631 -0.00205034 -0.00230793
30 -17 10 0.00242673 -6.20477 0.248074 -0.218224 1.98377 -0.214687 2.66289e-05 0.000669762 0.0121864 0.00264362 -0.000380655 -0.0181539 -0.0559376 -0.00227607 -0.00249721
30 -16.5 10 0.00278372 -6.22783 0.287617 -0.24823 1.96258 -0.232755 -2.15171e-05 0.000738629 0.0122605 0.00273978 -0.000388098 -0.0182031 -0.0561922 -0.00259829 -0.00270632
30 -16 10 0.0359082 -6.23426 0.337461 -0.260758 1.9603 -0.246945 -0.000169815 0.000784184 0.0121416 0.00290238 -0.000366273 -0.0182382 -0.0559007 -0.00298289 -0.00331228
30 -15.5 10 0.0324412 -6.26561 0.382148 -0.292556 1.9307 -0.273006 -0.000200154 0.000813522 0.0123209 0.00300053 -0.000350837 -0.0182616 -0.056431 -0.00331895 -0.00345909
30 -15 10 0.0539189 -6.29423 0.430547 -0.309185 1.89784 -0.299943 -0.000343794 0.000834255 0.0123866 0.00311242 -0.000335924 -0.0182857 -0.0565637 -0.00370156 -0.00396096
30 -14.5 10 0.0760513 -6.34277 0.480303 -0.336129 1.85334 -0.329487 -0.000490145 0.000862113 0.0124236 0.0032645 -0.000309047 -0.0183344 -0.0566479 -0.0042093 -0.00449482
30 -14 10 0.112058 -6.37528 0.551251 -0.357461 1.81697 -0.345106 -0.000614992 0.000949637 0.012455 0.00340498 -0.000280751 -0.0183615 -0.0566934 -0.00473665 -0.00495037
30 -13.5 10 0.163128 -6.37628 0.630316 -0.370259 1.82466 -0.356311 -0.000758054 0.001005 0.0122652 0.00353 -0.000256966 -0.0184218 -0.0562722 -0.00527861 -0.00550776
30 -13 10 0.189174 -6.45808 0.711055 -0.39172 1.74677 -0.376771 -0.000941267 0.00105637 0.0126874 0.00369032 -0.000224482 -0.0185183 -0.0575597 -0.00585692 -0.00611857
30 -12.5 10 0.219026 -6.49754 0.796177 -0.432663 1.70691 -0.400302 -0.00123154 0.00105367 0.0127025 0.00389362 -0.000172023 -0.0185996 -0.0575955 -0.00668436 -0.00717141
30 -12 10 0.268081 -6.55523 0.892334 -0.457495 1.65994 -0.415561 -0.0014662 0.00107339 0.0128079 0.00407491 -0.000124458 -0.0186814 -0.0579891 -0.00749095 -0.00801536
