# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
0 -37 19 -0.0194374 -0.000145038 -6.03681e-05 -0.0556539 -0.000350119 -6.9469e-05 1.81664e-06 0.000353665 0.0103525 -4.17732e-09 0.000399285 -0.0169061 2.23335e-06 -0.000369832 -1.45479e-05
0 -36.5 19 0.00801848 0.000135279 -0.000122272 -0.0408705 2.21826e-05 -0.000160515 5.7685e-06 0.000131712 0.0103166 1.94865e-06 0.000287368 -0.0169026 5.41452e-07 -0.000386771 -5.34477e-06
0 -36 19 0.0352258 -0.000263643 -0.000185321 -0.0265457 -0.000367361 -0.000190354 2.35961e-06 -8.34786e-05 0.0102971 -5.21645e-07 0.000177488 -0.0168942 1.75491e-06 -0.000405595 -3.82585e-06
0 -35.5 19 0.0625195 -0.000338838 -0.000229577 -0.0117745 -0.00071588 -0.000187792 -4.46932e-06 -0.00029482 0.0102819 -5.83545e-06 6.8188e-05 -0.0168853 4.27454e-06 -0.000420815 -9.62027e-06
0 -35 19 0.0894272 -0.000246019 -0.000107895 0.00275008 -0.000136048 -4.08912e-05 -1.123e-06 -0.000514442 0.0102743 -1.1631e-06 -4.29417e-05 -0.016876 -1.44494e-07 -0.000436194 -2.30618e-05
0 -34.5 19 0.116824 0.00018203 -2.45254e-05 0.0168617 0.000358073 5.24865e-06 5.08743e-06 -0.00072106 0.0102679 3.26376e-06 -0.000145074 -0.0168684 -2.09399e-06 -0.000457553 -4.33427e-05
0 -34 19 0.144071 0.000273256 -7.77384e-05 0.0313186 0.000313757 -0.000130238 1.23349e-05 -0.000932521 0.0102734 6.47186e-06 -0.000250651 -0.0168599 -1.2939e-06 -0.000476036 -7.11024e-05
0 -33.5 19 0.171321 1.23767e-05 -0.000200751 0.0454658 -0.000146854 -0.000202089 -3.53588e-06 -0.00115332 0.0102744 -3.60728e-06 -0.000361161 -0.016857 1.14908e-06 -0.000496899 -0.000107004
0 -33 19 0.198625 -0.000203218 -0.000228688 0.0600935 4.51377e-05 -0.000232197 -3.63821e-06 -0.00137674 0.0103026 -1.41346e-06 -0.000473827 -0.0168413 -1.63936e-06 -0.000517151 -0.000150964
0 -32.5 19 0.226014 -0.000178974 -0.000106793 0.0746063 0.000148162 -0.000126147 2.59339e-06 -0.00158069 0.0103338 2.72215e-06 -0.000576494 -0.0168283 -2.29216e-06 -0.000540039 -0.000200134
0 -32 19 0.253367 -7.49532e-05 1.3196e-05 0.0892554 0.000307121 -5.51986e-05 7.24779e-06 -0.00179062 0.0103659 5.34239e-06 -0.000683174 -0.0168161 -2.9778e-06 -0.000562723 -0.000257331
0 -31.5 19 0.280742 7.79011e-06 -6.03279e-05 0.103744 -0.00013298 -1.16608e-05 -4.97225e-06 -0.00200437 0.0104047 -3.99997e-06 -0.000792603 -0.0168043 1.09276e-06 -0.00058885 -0.00032247
0 -31 19 0.307916 -0.000151793 -6.75406e-05 0.11891 -0.000395893 -5.06117e-05 -3.96757e-06 -0.00222031 0.0104673 -4.39535e-06 -0.000905457 -0.0167812 2.42944e-06 -0.000613804 -0.00039567
0 -30.5 19 0.335785 -0.000276821 -0.000196255 0.133906 7.21104e-05 -3.83258e-05 -7.07029e-06 -0.00242085 0.0105144 -3.03991e-06 -0.00100814 -0.0167719 -2.31689e-06 -0.000642359 -0.000473942
0 -30 19 0.363402 0.000192921 -0.000284376 0.149346 0.000422675 -0.000206066 -5.23461e-06 -0.00263326 0.0105734 -2.20052e-06 -0.00111931 -0.0167596 -3.01177e-06 -0.000669697 -0.000562047
